ID,NOM,Fabricante,Coord X,Coord Y,Coord X Y,LAT,LONG
491,Neoromántico liviano de Santa_Cole,Santa_Cole,416014,4572576,"(416014, 4572576)",41.300269567715766,1.9968138625317842
492,Neoromántico liviano de Santa_Cole,Santa_Cole,416019,4572576,"(416019, 4572576)",41.300270088141154,1.9968735771725168
493,Neoromántico liviano de Santa_Cole,Santa_Cole,415994,4572632,"(415994, 4572632)",41.30077184316942,1.996567272575835
494,Neoromántico liviano de Santa_Cole,Santa_Cole,415993,4572661,"(415993, 4572661)",41.30103292415094,1.9965513256670322
495,Neoromántico liviano de Santa_Cole,Santa_Cole,415983,4572708,"(415983, 4572708)",41.30145518286255,1.9964254050599692
496,Neoromántico liviano de Santa_Cole,Santa_Cole,415977,4572735,"(415977, 4572735)",41.30169773034285,1.996350017607561
497,Neoromántico liviano de Santa_Cole,Santa_Cole,415966,4572717,"(415966, 4572717)",41.301534469885375,1.9962211286173062
498,Neoromántico liviano de Santa_Cole,Santa_Cole,415976,4572609,"(415976, 4572609)",41.300562822105675,1.996355474352859
499,Neoromántico liviano de Santa_Cole,Santa_Cole,415954,4572491,"(415954, 4572491)",41.29949777763918,1.9961090273479714
500,Neoromántico liviano de Santa_Cole,Santa_Cole,415950,4572467,"(415950, 4572467)",41.29928120778222,1.9960645712172482
501,Neoromántico liviano de Santa_Cole,Santa_Cole,416055,4572443,"(416055, 4572443)",41.299075984862135,1.9973218706143268
502,Neoromántico liviano de Santa_Cole,Santa_Cole,416059,4572442,"(416059, 4572442)",41.29906739459655,1.99736977940725
503,Neoromántico liviano de Santa_Cole,Santa_Cole,415963,4572452,"(415963, 4572452)",41.29914746604228,1.9962218984477476
504,Neoromántico liviano de Santa_Cole,Santa_Cole,415993,4572470,"(415993, 4572470)",41.299312704839714,1.9965776951458438
505,Neoromántico liviano de Santa_Cole,Santa_Cole,415990,4572472,"(415990, 4572472)",41.299330405272194,1.9965415907702138
506,Neoromántico liviano de Santa_Cole,Santa_Cole,415976,4572487,"(415976, 4572487)",41.299464043315616,1.9963723209575934
507,Neoromántico liviano de Santa_Cole,Santa_Cole,415978,4572486,"(415978, 4572486)",41.29945524519332,1.9963963445963528
508,Neoromántico liviano de Santa_Cole,Santa_Cole,415982,4572484,"(415982, 4572484)",41.29943764893342,1.9964443918547266
509,Neoromántico liviano de Santa_Cole,Santa_Cole,415982,4572486,"(415982, 4572486)",41.299455661702694,1.996444115708488
510,Neoromántico liviano de Santa_Cole,Santa_Cole,415987,4572482,"(415987, 4572482)",41.29942015677229,1.9965043818594441
511,Neoromántico liviano de Santa_Cole,Santa_Cole,415978,4572539,"(415978, 4572539)",41.299932583550955,1.9963890262814534
512,Neoromántico clásico de Santa_Cole,Santa_Cole,416221,4572599,"(416221, 4572599)",41.30049823441912,1.9992828831668314
513,Neoromántico clásico de Santa_Cole,Santa_Cole,416210,4572594,"(416210, 4572594)",41.30045206023438,1.9991521989326737
514,Neoromántico clásico de Santa_Cole,Santa_Cole,416194,4572598,"(416194, 4572598)",41.30048642410042,1.9989605604960388
515,Neoromántico clásico de Santa_Cole,Santa_Cole,416181,4572606,"(416181, 4572606)",41.30055712485462,1.9988041997924948
516,Neoromántico clásico de Santa_Cole,Santa_Cole,416176,4572619,"(416176, 4572619)",41.300673688486604,1.9987426939427313
517,Neoromántico clásico de Santa_Cole,Santa_Cole,415962,4573306,"(415962, 4573306)",41.30683880892861,1.9960919921263338
518,Neoromántico clásico de Santa_Cole,Santa_Cole,415966,4573307,"(415966, 4573307)",41.306848231997044,1.9961396304718104
519,Neoromántico clásico de Santa_Cole,Santa_Cole,415983,4573315,"(415983, 4573315)",41.30692205371691,1.996341575634454
520,Neoromántico clásico de Santa_Cole,Santa_Cole,415989,4573316,"(415989, 4573316)",41.3069316849723,1.996413102362363
521,Neoromántico clásico de Santa_Cole,Santa_Cole,416000,4573321,"(416000, 4573321)",41.3069778623405,1.9965437974501892
522,Neoromántico clásico de Santa_Cole,Santa_Cole,416004,4573322,"(416004, 4573322)",41.3069872852236,1.9965914359652803
523,Neoromántico clásico de Santa_Cole,Santa_Cole,415976,4573311,"(415976, 4573311)",41.30688529914117,1.9962585191950348
524,Neoromántico clásico de Santa_Cole,Santa_Cole,415972,4573310,"(415972, 4573310)",41.3068758761215,1.9962108808045802
525,Neoromántico clásico de Santa_Cole,Santa_Cole,416039,4573334,"(416039, 4573334)",41.30709900533164,1.9970078249671985
526,Neoromántico clásico de Santa_Cole,Santa_Cole,416048,4573337,"(416048, 4573337)",41.30712696114324,1.9971149084889959
527,Neoromántico clásico de Santa_Cole,Santa_Cole,416053,4573338,"(416053, 4573338)",41.3071364878573,1.9971744913813747
528,Neoromántico clásico de Santa_Cole,Santa_Cole,416061,4573342,"(416061, 4573342)",41.30717334583555,1.997269492853733
529,Neoromántico clásico de Santa_Cole,Santa_Cole,416067,4573344,"(416067, 4573344)",41.307191982893464,1.9973408820163399
530,Neoromántico clásico de Santa_Cole,Santa_Cole,416089,4573353,"(416089, 4573353)",41.307275329023014,1.9976024127142928
531,Neoromántico clásico de Santa_Cole,Santa_Cole,416095,4573354,"(416095, 4573354)",41.307284959500706,1.9976739400284786
532,Neoromántico clásico de Santa_Cole,Santa_Cole,416111,4573361,"(416111, 4573361)",41.30734966818846,1.9978640820042857
533,Neoromántico clásico de Santa_Cole,Santa_Cole,416117,4573363,"(416117, 4573363)",41.307368304881095,1.997935471534931
534,Neoromántico clásico de Santa_Cole,Santa_Cole,416126,4573367,"(416126, 4573367)",41.30740526621434,1.9980424180168084
535,Neoromántico clásico de Santa_Cole,Santa_Cole,416131,4573368,"(416131, 4573368)",41.30741479245217,1.9981020013063682
536,Neoromántico clásico de Santa_Cole,Santa_Cole,416165,4573381,"(416165, 4573381)",41.307535409597754,1.9985063136147792
537,Neoromántico clásico de Santa_Cole,Santa_Cole,416171,4573383,"(416171, 4573383)",41.307554045895785,1.9985777035378371
538,Neoromántico clásico de Santa_Cole,Santa_Cole,416205,4573386,"(416205, 4573386)",41.307584597599124,1.9989833952467273
539,Neoromántico clásico de Santa_Cole,Santa_Cole,416205,4573381,"(416205, 4573381)",41.30753956570464,1.9989840840619495
540,Neoromántico clásico de Santa_Cole,Santa_Cole,416201,4573380,"(416201, 4573380)",41.307530143804364,1.9989364447821572
541,Neoromántico clásico de Santa_Cole,Santa_Cole,416199,4573384,"(416199, 4573384)",41.30756596155114,1.99891200516997
542,Neoromántico liviano de Santa_Cole,Santa_Cole,416192,4573412,"(416192, 4573412)",41.30781741291412,1.9988245373138604
543,Neoromántico liviano de Santa_Cole,Santa_Cole,416194,4573416,"(416194, 4573416)",41.30785364621404,1.9988478748069862
544,Neoromántico liviano de Santa_Cole,Santa_Cole,416197,4573414,"(416197, 4573414)",41.30783594513011,1.9988839833213465
545,Neoromántico liviano de Santa_Cole,Santa_Cole,416196,4573409,"(416196, 4573409)",41.30779080934963,1.9988727279031464
546,Neoromántico liviano de Santa_Cole,Santa_Cole,416216,4573420,"(416216, 4573420)",41.30789195706783,1.9991100988571735
547,Neoromántico liviano de Santa_Cole,Santa_Cole,416217,4573417,"(416217, 4573417)",41.3078650417964,1.9991224564209547
548,Neoromántico liviano de Santa_Cole,Santa_Cole,416218,4573414,"(416218, 4573414)",41.3078381265234,1.999134813974376
549,Neoromántico liviano de Santa_Cole,Santa_Cole,416232,4573405,"(416232, 4573405)",41.307758523067385,1.9993032739078047
550,Neoromántico liviano de Santa_Cole,Santa_Cole,416235,4573406,"(416235, 4573406)",41.30776784097702,1.9993389691036252
551,Neoromántico liviano de Santa_Cole,Santa_Cole,416253,4573414,"(416253, 4573414)",41.307841760964514,1.9995528651240526
552,Neoromántico liviano de Santa_Cole,Santa_Cole,416258,4573415,"(416258, 4573415)",41.30785128642665,1.999612449045221
553,Neoromántico liviano de Santa_Cole,Santa_Cole,416297,4573428,"(416297, 4573428)",41.307972417161565,2.000076488650387
554,Neoromántico liviano de Santa_Cole,Santa_Cole,416301,4573430,"(416301, 4573430)",41.307990844976096,2.000123990816239
555,Neoromántico liviano de Santa_Cole,Santa_Cole,416313,4573434,"(416313, 4573434)",41.30802811554016,2.0002667726536463
556,Neoromántico liviano de Santa_Cole,Santa_Cole,416318,4573436,"(416318, 4573436)",41.30804664701732,2.0003262192746027
557,Neoromántico liviano de Santa_Cole,Santa_Cole,416334,4573443,"(416334, 4573443)",41.308111351369405,2.000516366158459
558,Neoromántico liviano de Santa_Cole,Santa_Cole,416330,4573441,"(416330, 4573441)",41.30809292371497,2.0004688637920887
559,Neoromántico liviano de Santa_Cole,Santa_Cole,416450,4573410,"(416450, 4573410)",41.30782616381263,2.0019064467576713
560,Neoromántico liviano de Santa_Cole,Santa_Cole,416455,4573390,"(416455, 4573390)",41.3076465539369,2.0019689154511395
561,Neoromántico liviano de Santa_Cole,Santa_Cole,416458,4573388,"(416458, 4573388)",41.30762885186234,2.00200502302527
562,Neoromántico liviano de Santa_Cole,Santa_Cole,416461,4573381,"(416461, 4573381)",41.307566117839905,2.002041817291994
563,Neoromántico liviano de Santa_Cole,Santa_Cole,416462,4573376,"(416462, 4573376)",41.30752118946313,2.00205444827267
564,Neoromántico liviano de Santa_Cole,Santa_Cole,416486,4573306,"(416486, 4573306)",41.3068932273203,2.0023507216840475
565,Neoromántico liviano de Santa_Cole,Santa_Cole,416484,4573310,"(416484, 4573310)",41.30692904581976,2.0023262841710796
566,Neoromántico liviano de Santa_Cole,Santa_Cole,416485,4573302,"(416485, 4573302)",41.30685709823566,2.0023393267193628
567,Neoromántico liviano de Santa_Cole,Santa_Cole,416480,4573304,"(416480, 4573304)",41.306874593356504,2.002279331357264
568,Neoromántico liviano de Santa_Cole,Santa_Cole,416479,4573307,"(416479, 4573307)",41.30690150898821,2.0022669752803304
569,Neoromántico liviano de Santa_Cole,Santa_Cole,416483,4573319,"(416483, 4573319)",41.30700999979008,2.0023131042903803
570,Neoromántico liviano de Santa_Cole,Santa_Cole,416480,4573320,"(416480, 4573320)",41.30701869557916,2.0022771344497143
571,Neoromántico liviano de Santa_Cole,Santa_Cole,416484,4573317,"(416484, 4573317)",41.30699209054292,2.0023253230693783
572,Neoromántico liviano de Santa_Cole,Santa_Cole,416478,4573327,"(416478, 4573327)",41.30708153322719,2.0022522849160125
573,Neoromántico liviano de Santa_Cole,Santa_Cole,416476,4573329,"(416476, 4573329)",41.307099338926136,2.002228121906049
574,Neoromántico liviano de Santa_Cole,Santa_Cole,416480,4573327,"(416480, 4573327)",41.3070817403004,2.002276173297642
575,Neoromántico liviano de Santa_Cole,Santa_Cole,416478,4573336,"(416478, 4573336)",41.307162590724296,2.002251049114997
576,Neoromántico liviano de Santa_Cole,Santa_Cole,416479,4573333,"(416479, 4573333)",41.307135675096134,2.002263405249872
577,Neoromántico liviano de Santa_Cole,Santa_Cole,416476,4573338,"(416476, 4573338)",41.30718039642239,2.002226886074335
578,Neoromántico liviano de Santa_Cole,Santa_Cole,416469,4573343,"(416469, 4573343)",41.30722470354801,2.0021425899820846
579,Neoromántico liviano de Santa_Cole,Santa_Cole,416470,4573340,"(416470, 4573340)",41.30719778793242,2.0021549461735737
580,Neoromántico liviano de Santa_Cole,Santa_Cole,416471,4573344,"(416471, 4573344)",41.307233917032725,2.002166341091697
581,Neoromántico liviano de Santa_Cole,Santa_Cole,416475,4573348,"(416475, 4573348)",41.30727035676411,2.002213568696961
582,Neoromántico liviano de Santa_Cole,Santa_Cole,416473,4573349,"(416473, 4573349)",41.30727915606531,2.0021895429264447
583,Neoromántico liviano de Santa_Cole,Santa_Cole,416475,4573345,"(416475, 4573345)",41.30724333759937,2.002213980648227
584,Boston Santa_Cole,Santa_Cole,416204,4572922,"(416204, 4572922)",41.3034055323819,1.9990353671299486
585,Boston Santa_Cole,Santa_Cole,416210,4572923,"(416210, 4572923)",41.30341516193004,1.99910689045456
586,Boston Santa_Cole,Santa_Cole,416217,4572924,"(416217, 4572924)",41.30342489528263,1.9991903573133882
587,Boston Santa_Cole,Santa_Cole,416223,4572924,"(416223, 4572924)",41.303425518348774,1.9992620183885854
588,Boston Santa_Cole,Santa_Cole,416113,4572926,"(416113, 4572926)",41.30343210114779,1.997947956596794
589,Boston Santa_Cole,Santa_Cole,416112,4572922,"(416112, 4572922)",41.303395971640086,1.9979365646360316
590,Boston Santa_Cole,Santa_Cole,416109,4572925,"(416109, 4572925)",41.30342267884751,1.9979003204529062
591,Boston Santa_Cole,Santa_Cole,416110,4572928,"(416110, 4572928)",41.303449801976065,1.9979118502885935
592,Boston Santa_Cole,Santa_Cole,416111,4572931,"(416111, 4572931)",41.30347692510345,1.9979233801336371
593,Boston Santa_Cole,Santa_Cole,416115,4572933,"(416115, 4572933)",41.30349535377709,1.9979708784376764
594,Boston Santa_Cole,Santa_Cole,416119,4572934,"(416119, 4572934)",41.30350477604877,1.998018514644992
595,Boston Santa_Cole,Santa_Cole,416122,4572934,"(416122, 4572934)",41.303505087952644,1.9980543452131982
596,Boston Santa_Cole,Santa_Cole,416120,4572898,"(416120, 4572898)",41.303180650233514,1.9980354216114788
597,Montseny DAE,DAE,416116,4572898,"(416116, 4572898)",41.303180234354,1.9979876477577256
598,Montseny DAE,DAE,416118,4572901,"(416118, 4572901)",41.30320746144546,1.9980111210574014
599,Montseny DAE,DAE,416120,4572902,"(416120, 4572902)",41.30321667576605,1.9980348701217285
600,Boston Santa_Cole,Santa_Cole,416442,4572995,"(416442, 4572995)",41.30408768362585,2.0018678975232773
601,Boston Santa_Cole,Santa_Cole,416445,4572996,"(416445, 4572996)",41.30409700072751,2.001903591108181
602,Boston Santa_Cole,Santa_Cole,416451,4572998,"(416451, 4572998)",41.304115634897904,2.0019749783090566
603,Boston Santa_Cole,Santa_Cole,416454,4572998,"(416454, 4572998)",41.30411594557403,2.0020108092549194
604,Boston Santa_Cole,Santa_Cole,416460,4573000,"(416460, 4573000)",41.30413457967843,2.0020821965081983
605,Boston Santa_Cole,Santa_Cole,416463,4573001,"(416463, 4573001)",41.30414389671419,2.002117890150372
606,Neoromántico clásico de Santa_Cole,Santa_Cole,415786,4573239,"(415786, 4573239)",41.30621702809257,1.9939991030632402
607,Neoromántico clásico de Santa_Cole,Santa_Cole,415789,4573240,"(415789, 4573240)",41.30622634763161,1.9940347966345007
608,Neoromántico clásico de Santa_Cole,Santa_Cole,415796,4573243,"(415796, 4573243)",41.306254097425054,1.994117989390246
609,Neoromántico clásico de Santa_Cole,Santa_Cole,415799,4573244,"(415799, 4573244)",41.306263416927564,1.994153682999288
610,Neoromántico clásico de Santa_Cole,Santa_Cole,415810,4573249,"(415810, 4573249)",41.30630959683356,1.9942843751163009
611,Neoromántico clásico de Santa_Cole,Santa_Cole,415813,4573250,"(415813, 4573250)",41.306318916284994,1.9943200687801816
612,Neoromántico clásico de Santa_Cole,Santa_Cole,415834,4573257,"(415834, 4573257)",41.30638415213802,1.994569924717452
613,Neoromántico clásico de Santa_Cole,Santa_Cole,415837,4573258,"(415837, 4573258)",41.30639347150173,1.9946056184642196
614,Neoromántico clásico de Santa_Cole,Santa_Cole,415854,4573266,"(415854, 4573266)",41.30646729588342,1.9948075604495044
615,Neoromántico clásico de Santa_Cole,Santa_Cole,415857,4573267,"(415857, 4573267)",41.30647661517418,1.994843254276699
616,Neoromántico clásico de Santa_Cole,Santa_Cole,415864,4573269,"(415864, 4573269)",41.30649535802018,1.9949265860191683
617,Neoromántico clásico de Santa_Cole,Santa_Cole,415866,4573270,"(415866, 4573270)",41.30650457298065,1.994950335820447
618,Neoromántico clásico de Santa_Cole,Santa_Cole,415890,4573277,"(415890, 4573277)",41.306570120278515,1.9952360253336205
619,Neoromántico clásico de Santa_Cole,Santa_Cole,415893,4573278,"(415893, 4573278)",41.30657943943757,1.9952717192802765
620,Neoromántico clásico de Santa_Cole,Santa_Cole,415898,4573278,"(415898, 4573278)",41.30657996072769,1.9953314396492523
621,Neoromántico clásico de Santa_Cole,Santa_Cole,415900,4573279,"(415900, 4573279)",41.30658917560548,1.995355189539674
622,Neoromántico clásico de Santa_Cole,Santa_Cole,415903,4573280,"(415903, 4573280)",41.30659849472785,1.9953908835143772
623,Neoromántico clásico de Santa_Cole,Santa_Cole,415921,4573289,"(415921, 4573289)",41.306681428344675,1.9956046329091597
624,Neoromántico clásico de Santa_Cole,Santa_Cole,415923,4573289,"(415923, 4573289)",41.30668163679578,1.9956285210962244
625,Neoromántico clásico de Santa_Cole,Santa_Cole,416486,4573807,"(416486, 4573807)",41.311405426486964,2.0022819283178426
626,Neoromántico clásico de Santa_Cole,Santa_Cole,416488,4573807,"(416488, 4573807)",41.31140563357164,2.0023058182780233
627,Neoromántico clásico de Santa_Cole,Santa_Cole,416507,4573801,"(416507, 4573801)",41.31135356233291,2.0025335966703497
628,Neoromántico clásico de Santa_Cole,Santa_Cole,416505,4573801,"(416505, 4573801)",41.31135335529572,2.0025097067275213
629,Neoromántico clásico de Santa_Cole,Santa_Cole,416543,4573777,"(416543, 4573777)",41.31114113493757,2.002966909274202
630,Montseny DAE,DAE,416631,4573610,"(416631, 4573610)",41.30964616882572,2.0040409564860213
631,Montseny DAE,DAE,416635,4573605,"(416635, 4573605)",41.30960155029729,2.0040894204999424
632,Romántico llistons,Santa_Cole,416670,4573574,"(416670, 4573574)",41.30932596874695,2.0045117309108944
633,Romántico llistons,Santa_Cole,416671,4573571,"(416671, 4573571)",41.30929905288022,2.004524086546797
634,Romántico llistons,Santa_Cole,416676,4573564,"(416676, 4573564)",41.309236524656725,2.0045847685701266
635,Romántico llistons,Santa_Cole,416677,4573561,"(416677, 4573561)",41.309209608781224,2.0045971241585234
636,Romántico llistons,Santa_Cole,416682,4573554,"(416682, 4573554)",41.309147080516546,2.0046578060281828
637,Romántico llistons,Santa_Cole,416683,4573551,"(416683, 4573551)",41.309120164632255,2.0046701615690745
638,Romántico llistons,Santa_Cole,416692,4573537,"(416692, 4573537)",41.308995004707675,2.004779580335351
639,Romántico llistons,Santa_Cole,416694,4573534,"(416694, 4573534)",41.308968192086276,2.0048038803407704
640,Romántico llistons,Santa_Cole,416702,4573523,"(416702, 4573523)",41.308869947938945,2.0049009432071037
641,Romántico llistons,Santa_Cole,416704,4573519,"(416704, 4573519)",41.30883412889706,2.004925380067417
642,Romántico llistons,Santa_Cole,416708,4573513,"(416708, 4573513)",41.308780503583044,2.0049739798178656
643,Romántico llistons,Santa_Cole,416709,4573510,"(416709, 4573510)",41.30875358766089,2.004986335157176
645,Hydra de Escofet,DAE,416206,4573193,"(416206, 4573193)",41.3058464700799,1.9990219263329845
646,Hydra de Escofet,DAE,416211,4573196,"(416211, 4573196)",41.305874008562434,1.9990812328776584
647,Hydra de Escofet,DAE,416217,4573178,"(416217, 4573178)",41.30571251684799,1.9991553757904723
648,Hydra de Escofet,DAE,416211,4573176,"(416211, 4573176)",41.30569388092322,1.9990839876942976
649,Hydra de Escofet,DAE,416184,4573250,"(416184, 4573250)",41.30635754832101,1.9987513054864072
650,Hydra de Escofet,DAE,416189,4573252,"(416189, 4573252)",41.30637608056424,1.9988107501544619
651,Hydra de Escofet,DAE,416184,4573267,"(416184, 4573267)",41.30651065678141,1.9987489630610153
652,Hydra de Escofet,DAE,416179,4573266,"(416179, 4573266)",41.30650113088528,1.9986893804912222
653,Neoromántico liviano de Santa_Cole,Santa_Cole,416460,4572851,"(416460, 4572851)",41.302792626991355,2.00210265651502
654,Neoromántico liviano de Santa_Cole,Santa_Cole,416487,4572858,"(416487, 4572858)",41.30285846701505,2.0024241676759393
655,Neoromántico liviano de Santa_Cole,Santa_Cole,416484,4572857,"(416484, 4572857)",41.30284915007962,2.0023884746856995
656,Neoromántico liviano de Santa_Cole,Santa_Cole,416491,4572860,"(416491, 4572860)",41.302876893842424,2.0024716668387326
657,Neoromántico liviano de Santa_Cole,Santa_Cole,416501,4572862,"(416501, 4572862)",41.30289594163786,2.0025908265967702
658,Neoromántico liviano de Santa_Cole,Santa_Cole,416461,4572865,"(416461, 4572865)",41.30291882006375,2.0021126775878204
659,Neoromántico liviano de Santa_Cole,Santa_Cole,416458,4572864,"(416458, 4572864)",41.302909503031955,2.0020769846110937
660,Neoromántico liviano de Santa_Cole,Santa_Cole,416455,4572863,"(416455, 4572863)",41.30290018598921,2.0020412916447214
661,Neoromántico liviano de Santa_Cole,Santa_Cole,416442,4572859,"(416442, 4572859)",41.30286281414192,2.001886576463142
662,Neoromántico liviano de Santa_Cole,Santa_Cole,416430,4572855,"(416430, 4572855)",41.30282554567095,2.0017438048742155
663,Neoromántico liviano de Santa_Cole,Santa_Cole,416423,4572852,"(416423, 4572852)",41.302797801386006,2.0016606131049923
664,Neoromántico liviano de Santa_Cole,Santa_Cole,416426,4572854,"(416426, 4572854)",41.30281612493956,2.0016961685924373
665,Neoromántico liviano de Santa_Cole,Santa_Cole,416399,4572843,"(416399, 4572843)",41.30271425732017,2.001375208054036
666,Neoromántico liviano de Santa_Cole,Santa_Cole,416397,4572841,"(416397, 4572841)",41.302696037291746,2.0013515961003985
667,Neoromántico liviano de Santa_Cole,Santa_Cole,416403,4572842,"(416403, 4572842)",41.30270566539678,2.0014231190210765
668,Neoromántico liviano de Santa_Cole,Santa_Cole,416380,4572836,"(416380, 4572836)",41.302649243570144,2.00114924573373
669,Neoromántico liviano de Santa_Cole,Santa_Cole,416376,4572834,"(416376, 4572834)",41.30263081620235,2.001101747118029
670,Neoromántico liviano de Santa_Cole,Santa_Cole,416372,4572833,"(416372, 4572833)",41.30262139520754,2.001054111075116
671,Neoromántico liviano de Santa_Cole,Santa_Cole,416366,4572831,"(416366, 4572831)",41.302602760482564,2.0009827257691546
672,Neoromántico liviano de Santa_Cole,Santa_Cole,416362,4572830,"(416362, 4572830)",41.30259333943886,2.0009350897646905
673,Neoromántico liviano de Santa_Cole,Santa_Cole,416359,4572829,"(416359, 4572829)",41.30258402204526,2.0008993971394298
674,Neoromántico liviano de Santa_Cole,Santa_Cole,416365,4572819,"(416365, 4572819)",41.30249458011472,2.000972431983608
675,Neoromántico liviano de Santa_Cole,Santa_Cole,416369,4572820,"(416369, 4572820)",41.30250400114236,2.001020067922155
676,Neoromántico liviano de Santa_Cole,Santa_Cole,416381,4572824,"(416381, 4572824)",41.3025412705006,2.0011628383833666
677,Neoromántico liviano de Santa_Cole,Santa_Cole,416394,4572828,"(416394, 4572828)",41.302578643309594,2.0013175523759337
678,Neoromántico liviano de Santa_Cole,Santa_Cole,416397,4572829,"(416397, 4572829)",41.30258796057417,2.001353245060378
679,Neoromántico clásico de Santa_Cole,DAE,416372,4572827,"(416372, 4572827)",41.302567356853224,2.001054935799644
680,Neoromántico clásico de Santa_Cole,DAE,416369,4572827,"(416369, 4572827)",41.30256704588905,2.001019105711882
681,Neoromántico clásico de Santa_Cole,DAE,416368,4572828,"(416368, 4572828)",41.30257594862413,2.001007024888917
682,Neoromántico clásico de Santa_Cole,DAE,416370,4572829,"(416370, 4572829)",41.30258516232972,2.0010307741599096
683,Neoromántico clásico de Santa_Cole,DAE,416374,4572828,"(416374, 4572828)",41.302576570548965,2.001078685074484
684,Montseny DAE,DAE,416186,4573045,"(416186, 4573045)",41.30451144786915,1.998803438375378
685,Montseny DAE,DAE,416171,4573055,"(416171, 4573055)",41.304599953199414,1.9986229047641495
686,Montseny DAE,DAE,416161,4573061,"(416161, 4573061)",41.30465295233704,1.9985026406306472
687,Montseny DAE,DAE,416147,4573071,"(416147, 4573071)",41.304741561124544,1.9983340499772881
688,Montseny DAE,DAE,416144,4573072,"(416144, 4573072)",41.304750255681554,1.9982980808854296
689,Montseny DAE,DAE,416135,4573078,"(416135, 4573078)",41.30480335842763,1.9981897599771812
690,Montseny DAE,DAE,416129,4573081,"(416129, 4573081)",41.30482975381953,1.9981176838103545
691,Montseny DAE,DAE,416123,4573085,"(416123, 4573085)",41.30486515554607,1.9980454697070131
692,Montseny DAE,DAE,416119,4573087,"(416119, 4573087)",41.30488275241773,1.9979974188522094
693,Montseny DAE,DAE,416113,4573091,"(416113, 4573091)",41.3049181540671,1.9979252046262606
694,Montseny DAE,DAE,416098,4573100,"(416098, 4573100)",41.30499765160797,1.9977448066429895
695,Montseny DAE,DAE,416098,4573100,"(416098, 4573100)",41.30499765160797,1.9977448066429895
696,Montseny DAE,DAE,416088,4573108,"(416088, 4573108)",41.30506866256626,1.9976242652034375
697,Montseny DAE,DAE,416081,4573142,"(416081, 4573142)",41.30537415131047,1.9975359682386817
698,Montseny DAE,DAE,416080,4573140,"(416080, 4573140)",41.30535603452948,1.997524300283222
699,Montseny DAE,DAE,416076,4573142,"(416076, 4573142)",41.30537363117641,1.9974762489295634
700,Montseny DAE,DAE,416068,4573142,"(416068, 4573142)",41.30537279889749,1.9973806980382323
701,Montseny DAE,DAE,416067,4573144,"(416067, 4573144)",41.30539070761279,1.9973684782276413
702,Montseny DAE,DAE,416069,4573145,"(416069, 4573145)",41.30539992207047,1.9973922279850083
703,Montseny DAE,DAE,416078,4573143,"(416078, 4573143)",41.30538284561199,1.9974999986963982
704,Montseny DAE,DAE,416074,4573145,"(416074, 4573145)",41.3054004422484,1.997451947316578
705,Montseny DAE,DAE,416020,4573145,"(416020, 4573145)",41.30539482268762,1.9968069786185265
706,Montseny DAE,DAE,416016,4573148,"(416016, 4573148)",41.305421425408575,1.9967587889904665
707,Montseny DAE,DAE,416012,4573135,"(416012, 4573135)",41.305303926091725,1.996712808364868
708,Montseny DAE,DAE,415969,4573167,"(415969, 4573167)",41.30558765224542,1.9961948026784857
709,Montseny DAE,DAE,415971,4573164,"(415971, 4573164)",41.30556084144637,1.996219104872268
710,Montseny DAE,DAE,415970,4573170,"(415970, 4573170)",41.30561477553106,1.9962063321674677
711,Montseny DAE,DAE,415978,4573172,"(415978, 4573172)",41.305633621537844,1.9963016071322621
712,Montseny DAE,DAE,415983,4573173,"(415983, 4573173)",41.30564314865865,1.9963611885425243
713,Montseny DAE,DAE,416004,4573162,"(416004, 4573162)",41.30554626532481,1.9966135294759892
714,Montseny DAE,DAE,416106,4573080,"(416106, 4573080)",41.30481835598019,1.9978431151440073
715,Montseny DAE,DAE,416093,4573087,"(416093, 4573087)",41.30488004865338,1.99768688074941
716,Montseny DAE,DAE,416082,4573093,"(416082, 4573093)",41.30493294277573,1.9975546715765395
717,Montseny DAE,DAE,416110,4573076,"(416110, 4573076)",41.30478274641221,1.997891441791289
718,Montseny DAE,DAE,416114,4573074,"(416114, 4573074)",41.304765149583986,1.9979394925997451
719,Montseny DAE,DAE,416119,4573070,"(416119, 4573070)",41.30472964394907,1.997999762901563
720,Montseny DAE,DAE,416125,4573066,"(416125, 4573066)",41.30469424224898,1.9980719768780706
721,Montseny DAE,DAE,416133,4573062,"(416133, 4573062)",41.30465904841827,1.99816807824445
722,Montseny DAE,DAE,416138,4573058,"(416138, 4573058)",41.3046235426605,1.9982283483257763
723,Montseny DAE,DAE,416147,4573053,"(416147, 4573053)",41.304579446254564,1.9983365310652819
724,Montseny DAE,DAE,416159,4573045,"(416159, 4573045)",41.304508642375666,1.9984809582500498
725,Montseny DAE,DAE,416172,4573036,"(416172, 4573036)",41.304428935836405,1.9986374666150846
726,Montseny DAE,DAE,416158,4573055,"(416158, 4573055)",41.304598602273146,1.99846763634859
727,Montseny DAE,DAE,416156,4573054,"(416156, 4573054)",41.30458938803768,1.9984438867239478
728,Montseny DAE,DAE,416153,4573055,"(416153, 4573055)",41.304598082630356,1.9984079177300376
729,Montseny DAE,DAE,416173,4573048,"(416173, 4573048)",41.30453711633696,1.9986477567775824
730,Montseny DAE,DAE,416172,4573047,"(416172, 4573047)",41.304528006047,1.9986359508605505
731,Montseny DAE,DAE,416181,4573042,"(416181, 4573042)",41.30448390925232,1.9987441331738272
